day,trade_7d,trade_14d,trade_91d,trade_182d,trade_365d,Proj_traded,Token_traded
2019-10-29,0.06923076923076923,0.07692307692307693,0.16153846153846155,0.2076923076923077,0.23076923076923078,21,129
2019-10-30,0.03508771929824561,0.04678362573099415,0.11695906432748537,0.1695906432748538,0.2046783625730994,21,169
2019-10-31,0.010752688172043012,0.010752688172043012,0.0967741935483871,0.11290322580645161,0.12903225806451613,20,186
2019-11-01,0.022556390977443608,0.022556390977443608,0.08270676691729323,0.12781954887218044,0.15789473684210525,21,133
2019-11-02,0.031746031746031744,0.031746031746031744,0.10317460317460317,0.1111111111111111,0.16666666666666666,18,125
2019-11-03,0.016260162601626018,0.024390243902439025,0.13008130081300814,0.13821138211382114,0.17073170731707318,20,123
2019-11-04,0.03,0.04,0.13,0.18,0.23,13,100
2019-11-05,0.005988023952095809,0.011976047904191617,0.0718562874251497,0.11976047904191617,0.1497005988023952,16,167
2019-11-06,0.012658227848101266,0.02531645569620253,0.10126582278481013,0.1518987341772152,0.16455696202531644,13,79
2019-11-07,0.033707865168539325,0.0449438202247191,0.19101123595505617,0.2247191011235955,0.2247191011235955,18,89
2019-11-08,0.006896551724137931,0.027586206896551724,0.06206896551724138,0.09655172413793103,0.10344827586206896,16,145
2019-11-09,0.010752688172043012,0.021505376344086023,0.12903225806451613,0.15053763440860216,0.21505376344086022,18,93
2019-11-10,0.016260162601626018,0.04065040650406504,0.08943089430894309,0.12195121951219512,0.17073170731707318,13,123
2019-11-11,0.031746031746031744,0.031746031746031744,0.11904761904761904,0.15079365079365079,0.18253968253968253,16,126
2019-11-12,0.036585365853658534,0.04878048780487805,0.1402439024390244,0.1951219512195122,0.21951219512195122,13,164
2019-11-13,0.031055900621118012,0.043478260869565216,0.16770186335403728,0.2236024844720497,0.2919254658385093,19,160
2019-11-14,0.03636363636363636,0.03636363636363636,0.16363636363636364,0.2727272727272727,0.2909090909090909,21,165
2019-11-15,0.010869565217391304,0.03260869565217391,0.07608695652173914,0.09782608695652174,0.10869565217391304,15,92
2019-11-16,0.008849557522123894,0.008849557522123894,0.04424778761061947,0.09734513274336283,0.13274336283185842,16,113
2019-11-17,0.006993006993006993,0.013986013986013986,0.08391608391608392,0.09090909090909091,0.13286713286713286,16,143
2019-11-18,0.027777777777777776,0.037037037037037035,0.09259259259259259,0.1388888888888889,0.16666666666666666,13,108
2019-11-19,0.006622516556291391,0.039735099337748346,0.0728476821192053,0.11920529801324503,0.152317880794702,18,151
2019-11-20,0.034013605442176874,0.034013605442176874,0.07482993197278912,0.09523809523809523,0.14965986394557823,18,146
2019-11-21,0.02564102564102564,0.03205128205128205,0.07692307692307693,0.09615384615384616,0.14102564102564102,14,156
2019-11-22,0.011741682974559686,0.019569471624266144,0.04892367906066536,0.0547945205479452,0.07827788649706457,18,509
2019-11-23,0.029574861367837338,0.031423290203327174,0.059149722735674676,0.08502772643253234,0.14048059149722736,17,530
2019-11-24,0.009398496240601503,0.011278195488721804,0.045112781954887216,0.10902255639097744,0.12969924812030076,13,529
2019-11-25,0.011494252873563218,0.019157088122605363,0.04597701149425287,0.1417624521072797,0.18773946360153257,16,260
2019-11-26,0.014134275618374558,0.014134275618374558,0.04240282685512368,0.0636042402826855,0.08833922261484099,17,283
2019-11-27,0.008583690987124463,0.01072961373390558,0.06652360515021459,0.0815450643776824,0.0944206008583691,20,463
2019-11-28,0.007575757575757576,0.007575757575757576,0.030303030303030304,0.045454545454545456,0.06818181818181818,16,396
2019-11-29,0.008791208791208791,0.013186813186813187,0.03076923076923077,0.03956043956043956,0.041758241758241756,18,454
2019-11-30,0.01282051282051282,0.017094017094017096,0.038461538461538464,0.05555555555555555,0.057692307692307696,13,466
2019-12-01,0.015873015873015872,0.01984126984126984,0.04365079365079365,0.047619047619047616,0.05555555555555555,17,500
2019-12-02,0.02689486552567237,0.034229828850855744,0.07090464547677261,0.07823960880195599,0.08557457212713937,17,407
2019-12-03,0.014492753623188406,0.017391304347826087,0.057971014492753624,0.08115942028985507,0.10434782608695652,13,342
2019-12-04,0.036065573770491806,0.04918032786885246,0.07213114754098361,0.08524590163934426,0.08852459016393442,17,305
2019-12-05,0.014423076923076924,0.014423076923076924,0.028846153846153848,0.04326923076923077,0.06009615384615385,20,414
2019-12-06,0.020689655172413793,0.034482758620689655,0.05517241379310345,0.05862068965517241,0.06551724137931035,15,288
2019-12-07,0.016025641025641024,0.019230769230769232,0.028846153846153848,0.035256410256410256,0.035256410256410256,11,310
2019-12-08,0.03134796238244514,0.03761755485893417,0.047021943573667714,0.05329153605015674,0.05956112852664577,18,316
2019-12-09,0.023017902813299233,0.043478260869565216,0.07161125319693094,0.08695652173913043,0.09718670076726342,18,391
2019-12-10,0.011111111111111112,0.024444444444444446,0.06222222222222222,0.08444444444444445,0.09777777777777778,24,450
2019-12-11,0.02689486552567237,0.03178484107579462,0.07090464547677261,0.08068459657701711,0.11246943765281174,20,403
2019-12-12,0.024691358024691357,0.030864197530864196,0.06481481481481481,0.08333333333333333,0.11728395061728394,19,323
2019-12-13,0.026881720430107527,0.02867383512544803,0.05734767025089606,0.06810035842293907,0.08064516129032258,17,555
2019-12-14,0.01037344398340249,0.02074688796680498,0.08506224066390042,0.0975103734439834,0.11203319502074689,19,482
2019-12-15,0.013888888888888888,0.016203703703703703,0.0625,0.08796296296296297,0.09722222222222222,28,432
2019-12-16,0.013020833333333334,0.015625,0.0546875,0.08072916666666667,0.09895833333333333,23,384
2019-12-17,0.029197080291970802,0.038929440389294405,0.072992700729927,0.11192214111922141,0.13138686131386862,24,407
2019-12-18,0.01084010840108401,0.016260162601626018,0.07588075880758807,0.0921409214092141,0.10298102981029811,23,368
2019-12-19,0.007352941176470588,0.007352941176470588,0.025735294117647058,0.04044117647058824,0.04779411764705882,24,272
2019-12-20,0.011235955056179775,0.0149812734082397,0.056179775280898875,0.0898876404494382,0.10486891385767791,17,267
2019-12-21,0.005249343832020997,0.01837270341207349,0.028871391076115485,0.03412073490813648,0.03674540682414698,21,381
2019-12-22,0.012437810945273632,0.01990049751243781,0.04477611940298507,0.06965174129353234,0.07711442786069651,24,402
2019-12-23,0.0136986301369863,0.01643835616438356,0.021917808219178082,0.038356164383561646,0.043835616438356165,22,365
2019-12-24,0.00974025974025974,0.025974025974025976,0.045454545454545456,0.07467532467532467,0.08766233766233766,21,307
2019-12-25,0.024844720496894408,0.034161490683229816,0.059006211180124224,0.07453416149068323,0.08074534161490683,14,319
2019-12-26,0.024691358024691357,0.030864197530864196,0.05555555555555555,0.08333333333333333,0.09259259259259259,23,319
2019-12-27,0.0211864406779661,0.0211864406779661,0.0423728813559322,0.05084745762711865,0.06779661016949153,20,236
2019-12-28,0.02280130293159609,0.035830618892508145,0.04234527687296417,0.06840390879478828,0.07166123778501629,23,305
2019-12-29,0.02146690518783542,0.028622540250447227,0.03756708407871199,0.046511627906976744,0.05008944543828265,23,558
2019-12-30,0.044444444444444446,0.06984126984126984,0.08888888888888889,0.10476190476190476,0.11428571428571428,23,314
2019-12-31,0.0,0.0,0.055865921787709494,0.1005586592178771,0.1787709497206704,21,179
2020-01-01,0.030508474576271188,0.04067796610169491,0.061016949152542375,0.0711864406779661,0.08813559322033898,16,294
2020-01-02,0.01171875,0.013671875,0.037109375,0.05859375,0.068359375,18,511
2020-01-03,0.012376237623762377,0.012376237623762377,0.034653465346534656,0.0891089108910891,0.09405940594059406,20,404
2020-01-04,0.02194787379972565,0.03155006858710562,0.05212620027434842,0.06995884773662552,0.09602194787379972,23,723
2020-01-05,0.006756756756756757,0.013513513513513514,0.0472972972972973,0.06756756756756757,0.08783783783783784,25,442
2020-01-06,0.007575757575757576,0.022727272727272728,0.10353535353535354,0.14393939393939395,0.14898989898989898,20,396
2020-01-07,0.015267175572519083,0.02862595419847328,0.0648854961832061,0.11641221374045801,0.12595419847328243,18,516
2020-01-08,0.0327455919395466,0.04534005037783375,0.07304785894206549,0.0982367758186398,0.11586901763224182,23,397
2020-01-09,0.009070294784580499,0.009070294784580499,0.02947845804988662,0.047619047619047616,0.05895691609977324,16,441
2020-01-10,0.009009009009009009,0.010810810810810811,0.02882882882882883,0.043243243243243246,0.05765765765765766,22,555
2020-01-11,0.008565310492505354,0.01284796573875803,0.017130620985010708,0.034261241970021415,0.042826552462526764,16,466
2020-01-12,0.009966777408637873,0.013289036544850499,0.03322259136212625,0.053156146179401995,0.05647840531561462,22,300
2020-01-13,0.017408123791102514,0.02321083172147002,0.0425531914893617,0.06576402321083172,0.07543520309477757,24,515
2020-01-14,0.014619883040935672,0.023391812865497075,0.05847953216374269,0.07309941520467836,0.07602339181286549,23,339
2020-01-15,0.04201680672268908,0.05042016806722689,0.07563025210084033,0.08403361344537816,0.0896358543417367,26,355
2020-01-16,0.013071895424836602,0.013071895424836602,0.042483660130718956,0.0718954248366013,0.09803921568627451,19,305
2020-01-17,0.03202846975088968,0.03202846975088968,0.0711743772241993,0.10320284697508897,0.11743772241992882,24,281
2020-01-18,0.02512562814070352,0.03015075376884422,0.05778894472361809,0.08542713567839195,0.10804020100502512,21,397
2020-01-19,0.022792022792022793,0.03133903133903134,0.042735042735042736,0.06837606837606838,0.07407407407407407,26,351
2020-01-20,0.030303030303030304,0.0440771349862259,0.05509641873278237,0.06336088154269973,0.08539944903581267,29,362
2020-01-21,0.014084507042253521,0.014084507042253521,0.03380281690140845,0.036619718309859155,0.0676056338028169,27,355
2020-01-22,0.012626262626262626,0.020202020202020204,0.045454545454545456,0.05808080808080808,0.0707070707070707,20,395
2020-01-23,0.012853470437017995,0.017994858611825194,0.03598971722365039,0.05141388174807198,0.07197943444730077,31,387
2020-01-24,0.019933554817275746,0.023255813953488372,0.036544850498338874,0.046511627906976744,0.04983388704318937,27,301
2020-01-25,0.023076923076923078,0.02564102564102564,0.038461538461538464,0.05128205128205128,0.05641025641025641,30,387
2020-01-26,0.006622516556291391,0.023178807947019868,0.04304635761589404,0.06291390728476821,0.076158940397351,26,302
2020-01-27,0.011583011583011582,0.015444015444015444,0.023166023166023165,0.02702702702702703,0.12355212355212356,28,259
2020-01-28,0.006896551724137931,0.010344827586206896,0.020689655172413793,0.034482758620689655,0.04827586206896552,23,290
2020-01-29,0.028985507246376812,0.028985507246376812,0.057971014492753624,0.07608695652173914,0.11231884057971014,28,274
2020-01-30,0.0035211267605633804,0.0035211267605633804,0.028169014084507043,0.03169014084507042,0.03873239436619718,24,284
2020-01-31,0.01384083044982699,0.01384083044982699,0.02422145328719723,0.02768166089965398,0.031141868512110725,21,289
2020-02-01,0.008928571428571428,0.008928571428571428,0.0625,0.0625,0.08035714285714286,27,223
2020-02-02,0.02074688796680498,0.029045643153526972,0.04979253112033195,0.07468879668049792,0.0912863070539419,25,238
2020-02-03,0.03125,0.0390625,0.0703125,0.07421875,0.0859375,27,252
2020-02-04,0.006172839506172839,0.018518518518518517,0.06790123456790123,0.08641975308641975,0.08641975308641975,29,162
2020-02-05,0.021834061135371178,0.026200873362445413,0.06986899563318777,0.08296943231441048,0.09170305676855896,20,229
2020-02-06,0.005291005291005291,0.010582010582010581,0.047619047619047616,0.0582010582010582,0.06878306878306878,24,189
2020-02-07,0.00946372239747634,0.012618296529968454,0.031545741324921134,0.07255520504731862,0.11987381703470032,22,317
2020-02-08,0.006993006993006993,0.006993006993006993,0.038461538461538464,0.05244755244755245,0.06293706293706294,37,286
2020-02-09,0.00625,0.00625,0.0125,0.03125,0.05,23,160
2020-02-10,0.007272727272727273,0.007272727272727273,0.014545454545454545,0.04,0.06181818181818182,25,275
2020-02-11,0.008982035928143712,0.017964071856287425,0.08083832335329341,0.10479041916167664,0.12275449101796407,26,334
2020-02-12,0.005865102639296188,0.005865102639296188,0.02346041055718475,0.026392961876832845,0.03519061583577713,31,341
2020-02-13,0.030821917808219176,0.030821917808219176,0.04794520547945205,0.06506849315068493,0.08561643835616438,24,292
2020-02-14,0.04128440366972477,0.05504587155963303,0.08256880733944955,0.11009174311926606,0.11926605504587157,23,216
2020-02-15,0.014563106796116505,0.038834951456310676,0.07281553398058252,0.09223300970873786,0.0970873786407767,28,206
2020-02-16,0.00851063829787234,0.029787234042553193,0.07234042553191489,0.09361702127659574,0.14042553191489363,22,235
2020-02-17,0.011320754716981131,0.018867924528301886,0.04150943396226415,0.05660377358490566,0.06037735849056604,27,265
2020-02-18,0.03007518796992481,0.04887218045112782,0.08270676691729323,0.09022556390977443,0.09398496240601503,29,264
2020-02-19,0.07818930041152264,0.1111111111111111,0.12757201646090535,0.13580246913580246,0.14814814814814814,33,242
2020-02-20,0.02654867256637168,0.035398230088495575,0.061946902654867256,0.084070796460177,0.09734513274336283,26,224
2020-02-21,0.007326007326007326,0.02564102564102564,0.05128205128205128,0.06227106227106227,0.07326007326007326,32,273
2020-02-22,0.01532567049808429,0.022988505747126436,0.04597701149425287,0.05363984674329502,0.06130268199233716,30,259
2020-02-23,0.007662835249042145,0.019157088122605363,0.0421455938697318,0.04597701149425287,0.04980842911877394,30,261
2020-02-24,0.012244897959183673,0.024489795918367346,0.07755102040816327,0.08979591836734693,0.09795918367346938,37,244
2020-02-25,0.011583011583011582,0.019305019305019305,0.05405405405405406,0.05791505791505792,0.0694980694980695,29,259
2020-02-26,0.015503875968992248,0.01937984496124031,0.08139534883720931,0.10077519379844961,0.10465116279069768,31,257
2020-02-27,0.03056768558951965,0.03056768558951965,0.0611353711790393,0.06986899563318777,0.07860262008733625,25,228
2020-02-28,0.015625,0.01953125,0.06640625,0.08203125,0.11328125,38,255
2020-02-29,0.010101010101010102,0.010101010101010102,0.04040404040404041,0.06060606060606061,0.09090909090909091,37,297
2020-03-01,0.02287581699346405,0.03594771241830065,0.06535947712418301,0.0784313725490196,0.08823529411764706,25,305
2020-03-02,0.02617801047120419,0.028795811518324606,0.041884816753926704,0.0549738219895288,0.06544502617801047,31,380
2020-03-03,0.01098901098901099,0.018315018315018316,0.05128205128205128,0.06227106227106227,0.07692307692307693,27,272
2020-03-04,0.020289855072463767,0.020289855072463767,0.06376811594202898,0.08405797101449275,0.0927536231884058,30,343
2020-03-05,0.011940298507462687,0.01791044776119403,0.029850746268656716,0.03582089552238806,0.056716417910447764,27,334
2020-03-06,0.0031847133757961785,0.01592356687898089,0.05732484076433121,0.06687898089171974,0.08917197452229299,28,314
2020-03-07,0.015444015444015444,0.015444015444015444,0.05019305019305019,0.05405405405405406,0.07335907335907337,35,259
2020-03-08,0.012096774193548387,0.012096774193548387,0.024193548387096774,0.03225806451612903,0.04032258064516129,31,246
2020-03-09,0.009569377990430622,0.009569377990430622,0.04784688995215311,0.05741626794258373,0.07177033492822966,27,209
2020-03-10,0.018726591760299626,0.02247191011235955,0.052434456928838954,0.0599250936329588,0.0898876404494382,28,264
2020-03-11,0.01718213058419244,0.01718213058419244,0.048109965635738834,0.054982817869415807,0.09278350515463918,30,291
2020-03-12,0.025,0.03125,0.075,0.08125,0.10625,24,159
2020-03-13,0.009852216748768473,0.009852216748768473,0.06896551724137931,0.09852216748768473,0.12315270935960591,33,203
2020-03-14,0.011461318051575931,0.02005730659025788,0.0659025787965616,0.07163323782234957,0.0830945558739255,30,348
2020-03-15,0.0,0.009345794392523364,0.024922118380062305,0.028037383177570093,0.0529595015576324,25,321
2020-03-16,0.016853932584269662,0.02247191011235955,0.05056179775280899,0.06741573033707865,0.08426966292134831,26,177
2020-03-17,0.02390438247011952,0.03187250996015936,0.04780876494023904,0.05976095617529881,0.06772908366533864,19,249
2020-03-18,0.015810276679841896,0.015810276679841896,0.043478260869565216,0.06324110671936758,0.07114624505928854,28,252
2020-03-19,0.00819672131147541,0.00819672131147541,0.0860655737704918,0.10245901639344263,0.10245901639344263,20,242
2020-03-20,0.0091324200913242,0.0091324200913242,0.0502283105022831,0.0502283105022831,0.0547945205479452,21,218
2020-03-21,0.018018018018018018,0.018018018018018018,0.02252252252252252,0.04054054054054054,0.04954954954954955,23,220
2020-03-22,0.013793103448275862,0.013793103448275862,0.041379310344827586,0.06896551724137931,0.08275862068965517,29,145
2020-03-23,0.010101010101010102,0.010101010101010102,0.08585858585858586,0.09595959595959595,0.12121212121212122,19,197
2020-03-24,0.022388059701492536,0.033582089552238806,0.07835820895522388,0.09701492537313433,0.11567164179104478,21,267
2020-03-25,0.020242914979757085,0.04048582995951417,0.06072874493927125,0.0728744939271255,0.07692307692307693,24,242
2020-03-26,0.03076923076923077,0.038461538461538464,0.08461538461538462,0.11538461538461539,0.12692307692307692,22,259
2020-03-27,0.023923444976076555,0.03349282296650718,0.08133971291866028,0.0861244019138756,0.10047846889952153,25,207
2020-03-28,0.025735294117647058,0.051470588235294115,0.08455882352941177,0.11029411764705882,0.1213235294117647,24,271
2020-03-29,0.02768166089965398,0.03806228373702422,0.06920415224913495,0.07612456747404844,0.08996539792387544,27,286
2020-03-30,0.032407407407407406,0.037037037037037035,0.0787037037037037,0.08796296296296297,0.10648148148148148,30,211
2020-03-31,0.012552301255230125,0.016736401673640166,0.02510460251046025,0.03765690376569038,0.04184100418410042,21,238
2020-04-01,0.004081632653061225,0.00816326530612245,0.024489795918367346,0.024489795918367346,0.061224489795918366,26,244
2020-04-02,0.004291845493562232,0.004291845493562232,0.030042918454935622,0.03862660944206009,0.060085836909871244,25,233
2020-04-03,0.012987012987012988,0.017316017316017316,0.030303030303030304,0.03463203463203463,0.03463203463203463,27,230
2020-04-04,0.0060790273556231,0.00911854103343465,0.02735562310030395,0.030395136778115502,0.03951367781155015,30,328
2020-04-05,0.01858736059479554,0.026022304832713755,0.040892193308550186,0.040892193308550186,0.040892193308550186,27,268
2020-04-06,0.009216589861751152,0.013824884792626729,0.02304147465437788,0.03225806451612903,0.041474654377880185,22,217
2020-04-07,0.01702127659574468,0.02127659574468085,0.07659574468085106,0.08085106382978724,0.09361702127659574,19,235
2020-04-08,0.017793594306049824,0.017793594306049824,0.06405693950177936,0.07473309608540925,0.09252669039145907,25,280
2020-04-09,0.0,0.00510204081632653,0.02040816326530612,0.030612244897959183,0.03571428571428571,32,196
2020-04-10,0.011111111111111112,0.022222222222222223,0.03333333333333333,0.03888888888888889,0.05555555555555555,25,180
2020-04-11,0.01056338028169014,0.014084507042253521,0.03169014084507042,0.03873239436619718,0.0528169014084507,23,283
2020-04-12,0.004545454545454545,0.004545454545454545,0.01818181818181818,0.031818181818181815,0.031818181818181815,24,220
2020-04-13,0.0044444444444444444,0.0044444444444444444,0.044444444444444446,0.057777777777777775,0.07555555555555556,23,224
2020-04-14,0.007017543859649123,0.007017543859649123,0.021052631578947368,0.02456140350877193,0.042105263157894736,28,285
2020-04-15,0.0,0.0,0.031746031746031744,0.047619047619047616,0.05291005291005291,19,189
2020-04-16,0.00641025641025641,0.01282051282051282,0.08333333333333333,0.08333333333333333,0.08974358974358974,26,155
2020-04-17,0.013888888888888888,0.018518518518518517,0.06481481481481481,0.0787037037037037,0.09259259259259259,24,216
2020-04-18,0.013850415512465374,0.01662049861495845,0.038781163434903045,0.0443213296398892,0.04986149584487535,30,359
2020-04-19,0.003289473684210526,0.003289473684210526,0.013157894736842105,0.019736842105263157,0.023026315789473683,26,304
2020-04-20,0.022099447513812154,0.022099447513812154,0.06077348066298342,0.06629834254143646,0.07734806629834254,22,181
2020-04-21,0.02358490566037736,0.0330188679245283,0.06132075471698113,0.08962264150943396,0.10377358490566038,31,212
2020-04-22,0.003968253968253968,0.007936507936507936,0.047619047619047616,0.06349206349206349,0.06349206349206349,24,252
2020-04-23,0.005050505050505051,0.005050505050505051,0.030303030303030304,0.03535353535353535,0.0707070707070707,19,198
2020-04-24,0.003676470588235294,0.01838235294117647,0.03676470588235294,0.05514705882352941,0.0661764705882353,24,272
2020-04-25,0.038834951456310676,0.05339805825242718,0.08737864077669903,0.10679611650485436,0.13592233009708737,26,205
2020-04-26,0.027777777777777776,0.03333333333333333,0.07222222222222222,0.10555555555555556,0.12222222222222222,23,179
2020-04-27,0.010638297872340425,0.015957446808510637,0.047872340425531915,0.07446808510638298,0.09042553191489362,23,187
2020-04-28,0.0,0.0,0.02654867256637168,0.02654867256637168,0.05309734513274336,26,226
2020-04-29,0.011049723756906077,0.016574585635359115,0.03867403314917127,0.055248618784530384,0.07734806629834254,22,181
2020-04-30,0.007874015748031496,0.015748031496062992,0.08661417322834646,0.09448818897637795,0.11023622047244094,20,127
2020-05-01,0.02564102564102564,0.029914529914529916,0.10256410256410256,0.10683760683760683,0.10683760683760683,26,234
2020-05-02,0.008547008547008548,0.01282051282051282,0.042735042735042736,0.05982905982905983,0.0641025641025641,30,234
2020-05-03,0.005813953488372093,0.029069767441860465,0.0755813953488372,0.10465116279069768,0.11046511627906977,27,172
2020-05-04,0.02631578947368421,0.03070175438596491,0.07017543859649122,0.07894736842105263,0.08771929824561403,29,227
2020-05-05,0.009216589861751152,0.013824884792626729,0.08294930875576037,0.10599078341013825,0.12442396313364056,23,216
2020-05-06,0.03048780487804878,0.036585365853658534,0.08536585365853659,0.0975609756097561,0.10975609756097561,25,163
2020-05-07,0.018518518518518517,0.024691358024691357,0.04938271604938271,0.04938271604938271,0.06790123456790123,29,161
2020-05-08,0.006369426751592357,0.006369426751592357,0.03184713375796178,0.06369426751592357,0.10191082802547771,28,157
2020-05-09,0.025157232704402517,0.031446540880503145,0.05660377358490566,0.08176100628930817,0.12578616352201258,25,157
2020-05-10,0.006666666666666667,0.02,0.04666666666666667,0.09333333333333334,0.12,26,150
2020-05-11,0.03164556962025317,0.03164556962025317,0.10759493670886076,0.12658227848101267,0.13924050632911392,29,157
2020-05-12,0.011834319526627219,0.01775147928994083,0.047337278106508875,0.0650887573964497,0.07692307692307693,25,169
2020-05-13,0.007407407407407408,0.014814814814814815,0.037037037037037035,0.05925925925925926,0.06666666666666667,25,135
2020-05-14,0.043478260869565216,0.13043478260869565,0.16521739130434782,0.28695652173913044,0.3826086956521739,21,115
2020-05-15,0.013157894736842105,0.03289473684210526,0.07236842105263158,0.08552631578947369,0.10526315789473684,25,152
2020-05-16,0.04918032786885246,0.04918032786885246,0.07650273224043716,0.1092896174863388,0.1366120218579235,22,182
2020-05-17,0.011627906976744186,0.011627906976744186,0.040697674418604654,0.05232558139534884,0.06395348837209303,25,172
2020-05-18,0.021739130434782608,0.028985507246376812,0.043478260869565216,0.07971014492753623,0.10144927536231885,27,138
2020-05-19,0.010752688172043012,0.021505376344086023,0.06451612903225806,0.11827956989247312,0.12365591397849462,24,186
2020-05-20,0.026881720430107527,0.03225806451612903,0.08064516129032258,0.16666666666666666,0.1774193548387097,26,186
2020-05-21,0.041666666666666664,0.057291666666666664,0.09895833333333333,0.125,0.140625,22,191
2020-05-22,0.03180212014134275,0.038869257950530034,0.13427561837455831,0.22968197879858657,0.2862190812720848,28,283
2020-05-23,0.004672897196261682,0.009345794392523364,0.03271028037383177,0.07476635514018691,0.09345794392523364,29,214
2020-05-24,0.061611374407582936,0.07582938388625593,0.11848341232227488,0.16113744075829384,0.2132701421800948,27,211
2020-05-25,0.017699115044247787,0.035398230088495575,0.08849557522123894,0.19469026548672566,0.22123893805309736,20,113
2020-05-26,0.037383177570093455,0.04205607476635514,0.10747663551401869,0.16355140186915887,0.22897196261682243,21,211
2020-05-27,0.03409090909090909,0.03409090909090909,0.08522727272727272,0.19318181818181818,0.2727272727272727,21,174
2020-05-28,0.018018018018018018,0.018018018018018018,0.036036036036036036,0.14414414414414414,0.1981981981981982,25,111
2020-05-29,0.013605442176870748,0.013605442176870748,0.047619047619047616,0.08843537414965986,0.11564625850340136,27,147
2020-05-30,0.007407407407407408,0.007407407407407408,0.022222222222222223,0.037037037037037035,0.05185185185185185,21,135
2020-05-31,0.024390243902439025,0.032520325203252036,0.056910569105691054,0.08130081300813008,0.0975609756097561,23,122
2020-06-01,0.0,0.0,0.028037383177570093,0.06542056074766354,0.102803738317757,26,107
2020-06-02,0.0,0.0,0.06451612903225806,0.06451612903225806,0.10752688172043011,19,93
2020-06-03,0.01020408163265306,0.01020408163265306,0.030612244897959183,0.061224489795918366,0.10204081632653061,22,97
2020-06-04,0.012345679012345678,0.012345679012345678,0.04938271604938271,0.06172839506172839,0.07407407407407407,18,81
2020-06-05,0.0,0.021052631578947368,0.07368421052631578,0.09473684210526316,0.14736842105263157,18,95
2020-06-06,0.0078125,0.0234375,0.1015625,0.1328125,0.15625,17,128
2020-06-07,0.01282051282051282,0.01282051282051282,0.08974358974358974,0.10256410256410256,0.10256410256410256,20,78
2020-06-08,0.014492753623188406,0.014492753623188406,0.11594202898550725,0.13043478260869565,0.14492753623188406,20,68
2020-06-09,0.0,0.0,0.07894736842105263,0.10526315789473684,0.11842105263157894,18,76
2020-06-10,0.014492753623188406,0.014492753623188406,0.043478260869565216,0.043478260869565216,0.043478260869565216,19,68
2020-06-11,0.011494252873563218,0.022988505747126436,0.09195402298850575,0.11494252873563218,0.13793103448275862,20,87
2020-06-12,0.014084507042253521,0.028169014084507043,0.056338028169014086,0.07042253521126761,0.11267605633802817,19,71
2020-06-13,0.007142857142857143,0.007142857142857143,0.06428571428571428,0.09285714285714286,0.09285714285714286,25,140
2020-06-14,0.01834862385321101,0.01834862385321101,0.01834862385321101,0.027522935779816515,0.027522935779816515,27,108
2020-06-15,0.011363636363636364,0.011363636363636364,0.022727272727272728,0.056818181818181816,0.056818181818181816,21,88
2020-06-16,0.01,0.03,0.05,0.05,0.08,22,100
2020-06-17,0.008620689655172414,0.008620689655172414,0.05172413793103448,0.06896551724137931,0.08620689655172414,29,115
2020-06-18,0.0,0.009433962264150943,0.02830188679245283,0.02830188679245283,0.04716981132075472,24,106
2020-06-19,0.014598540145985401,0.014598540145985401,0.051094890510948905,0.06569343065693431,0.08029197080291971,21,137
2020-06-20,0.015151515151515152,0.015151515151515152,0.08333333333333333,0.08333333333333333,0.10606060606060606,21,132
2020-06-21,0.0,0.006134969325153374,0.012269938650306749,0.03680981595092025,0.03680981595092025,23,163
2020-06-22,0.008849557522123894,0.017699115044247787,0.07079646017699115,0.08849557522123894,0.10619469026548672,20,113
2020-06-23,0.019801980198019802,0.0297029702970297,0.1188118811881188,0.1485148514851485,0.16831683168316833,22,100
2020-06-24,0.012048192771084338,0.04819277108433735,0.10843373493975904,0.13253012048192772,0.1566265060240964,22,83
2020-06-25,0.0,0.0,0.05319148936170213,0.05319148936170213,0.05319148936170213,20,94
2020-06-26,0.012195121951219513,0.024390243902439025,0.06097560975609756,0.08536585365853659,0.10975609756097561,24,82
2020-06-27,0.011904761904761904,0.023809523809523808,0.07142857142857142,0.10714285714285714,0.10714285714285714,23,84
2020-06-28,0.008928571428571428,0.017857142857142856,0.044642857142857144,0.07142857142857142,0.09821428571428571,21,112
2020-06-29,0.025210084033613446,0.03361344537815126,0.058823529411764705,0.07563025210084033,0.08403361344537816,31,118
2020-06-30,0.044444444444444446,0.044444444444444446,0.08888888888888889,0.1,0.12222222222222222,19,90
2020-07-01,0.014925373134328358,0.022388059701492536,0.05970149253731343,0.07462686567164178,0.08208955223880597,28,134
2020-07-02,0.0,0.0,0.049586776859504134,0.0743801652892562,0.08264462809917356,25,121
2020-07-03,0.009900990099009901,0.019801980198019802,0.04950495049504951,0.06930693069306931,0.1188118811881188,25,101
2020-07-04,0.05309734513274336,0.061946902654867256,0.08849557522123894,0.11504424778761062,0.1415929203539823,26,113
2020-07-05,0.008771929824561403,0.017543859649122806,0.06140350877192982,0.07894736842105263,0.11403508771929824,24,114
2020-07-06,0.03821656050955414,0.06369426751592357,0.08280254777070063,0.12738853503184713,0.16560509554140126,23,157
2020-07-07,0.020833333333333332,0.03125,0.09375,0.10416666666666667,0.14583333333333334,25,96
2020-07-08,0.030534351145038167,0.05343511450381679,0.0916030534351145,0.1450381679389313,0.16793893129770993,20,129
